48	4	3
48	5	2
48	6	2
48	7	2
48	8	5
48	9	3
48	10	1
48	11	2
48	12	1
48	13	4
48	16	3
48	17	3
48	18	2
48	19	5
48	20	2
48	22	3
48	23	3
48	24	5
48	25	1
48	27	4
48	28	2
48	30	2
48	31	2
48	32	4
48	33	1
48	34	3
48	35	3
48	36	1
48	37	2
48	38	4
48	39	5
48	40	4
48	42	1
48	43	3
48	44	3
48	45	5
48	46	4
48	47	5
48	48	1
48	49	2
48	50	1
48	51	4
48	52	3
48	54	3
48	55	3
48	57	1
48	59	2
48	60	3
49	1	3
49	2	3
49	3	5
49	4	5
49	5	1
49	6	2
49	7	1
49	8	2
49	9	1
49	10	4
49	11	4
49	14	5
49	15	3
49	16	2
49	17	1
49	19	1
49	20	4
49	21	4
49	22	3
49	24	2
49	25	1
49	26	1
49	27	1
49	29	1
49	30	4
49	31	2
49	32	3
49	34	3
49	35	4
49	37	1
49	38	1
49	39	3
49	40	2
49	41	1
49	42	3
49	43	1
49	44	4
49	45	5
49	47	3
49	48	3
49	49	5
49	50	1
49	51	3
49	52	3
49	53	5
49	54	2
49	55	4
49	56	1
49	57	5
49	59	3
49	60	3
50	1	3
50	2	2
50	3	5
50	4	4
50	5	2
50	6	3
50	8	1
50	9	4
50	10	2
50	11	5
50	12	2
50	13	5
50	14	5
50	16	2
50	17	3
50	18	1
50	19	2
50	20	2
50	22	2
50	24	3
50	27	1
50	28	4
50	29	1
50	30	4
50	31	1
50	32	2
50	33	4
50	34	2
50	35	1
50	36	4
50	37	3
50	39	4
50	40	5
50	41	4
50	42	1
50	43	2
50	44	5
50	47	4
50	49	3
50	50	4
50	51	3
50	52	4
50	54	5
50	56	2
50	57	3
50	58	2
50	59	2
50	60	1
